provider_id,name,phone,email,address,specialty,license_no,website
860,Mr. Marc Adkins,(267)374-8435x24710,jerry93@example.org,"3248 Sarah Land Suite 444, West Tammyport, NV 99453",Cardiology,LIC53543,https://www.mr.clinic.com
861,Brittany Wright,(564)367-0952x997,simpsonjose@example.org,"0600 Shawn Gateway, Daniellemouth, PW 06376",General Medicine,LIC52874,https://www.brittanyclinic.com
862,Kathleen Potter,9033865472,gina94@example.com,"9804 Burnett Motorway, New Phillipshire, VT 56927",Urology,LIC49554,https://www.kathleenclinic.com
863,Louis Webb,(413)614-3553x7509,watkins@example.com,"0432 Rebecca Station Apt. 483, New Robert, KS 35849",Dermatology,LIC36400,https://www.louisclinic.com
864,David Meyer,355.739.4178,cathymills@example.org,"9846 Mitchell Mountain Apt. 145, West Megan, DE 98651",Urology,LIC16211,https://www.davidclinic.com
865,Theresa Greene,496.471.0191,nicole73@example.org,"785 Hannah Course Apt. 370, East Paultown, MO 25691",Gynecology,LIC47186,https://www.theresaclinic.com
866,Brenda Thompson,319-898-8457x4152,choward@example.net,"180 Robert Glens, Perezborough, MP 39760",Orthopedics,LIC59449,https://www.brendaclinic.com
867,Danielle Chapman,814-838-4780,qsimpson@example.org,"9309 Trevor Park Suite 380, Chambersstad, FM 30945",Dermatology,LIC80607,https://www.danielleclinic.com
868,Melissa Bailey,+1-379-363-6977x72392,diana71@example.org,"51604 Ryan Mountain Apt. 606, Amychester, MT 86458",Urology,LIC92049,https://www.melissaclinic.com
869,Joseph Johnson,438-817-0858,jennifermiller@example.com,"223 Sharon Road Suite 127, Brownville, NM 85978",Gynecology,LIC97147,https://www.josephclinic.com
870,Tina Harrington,(963)829-7826x578,sarahhansen@example.com,"42601 Young Crescent, New Elizabeth, MO 87766",Dermatology,LIC66402,https://www.tinaclinic.com
871,Amber Thompson,+1-654-242-7138x1856,allison75@example.org,"0969 Kelsey Fields, Carriemouth, NV 01914",Neurology,LIC52761,https://www.amberclinic.com
872,Kenneth Lloyd,236-283-2845,qkane@example.com,"012 Lewis Loaf Apt. 039, Melissaland, GU 88014",Cardiology,LIC13055,https://www.kennethclinic.com
873,Becky Thomas,001-833-609-2001,kendramarsh@example.org,"589 Eugene Inlet Suite 433, South Scottton, FL 93258",Psychiatry,LIC82080,https://www.beckyclinic.com
874,Grant White DDS,953.355.3278,vbenson@example.net,"671 Yang Pass, Port Mia, MA 02711",Cardiology,LIC74472,https://www.grantclinic.com
875,Mark Smith,4069764999,lauramoody@example.com,"70801 Ryan Ports Apt. 740, Charlesshire, IN 37285",Psychiatry,LIC50580,https://www.markclinic.com
876,Zachary Marshall,573.572.4045x7367,deannakrause@example.org,"54085 Barnett Parkway, Judithville, ME 56819",Neurology,LIC75953,https://www.zacharyclinic.com
877,Mitchell Preston,657.831.6431x777,mooreteresa@example.org,"USCGC Jackson, FPO AE 40759",Cardiology,LIC44859,https://www.mitchellclinic.com
878,Guy Ayala,649-371-9076x1181,kendra00@example.com,"0186 Andrew Throughway, Hamiltonside, AS 01627",Pediatrics,LIC49085,https://www.guyclinic.com
879,Emily Marshall,+1-617-413-2486x93087,mary73@example.net,"90706 Diana Bypass Apt. 104, Victorton, LA 41000",Pediatrics,LIC87695,https://www.emilyclinic.com
880,John Stone,980.256.1625x283,vhaynes@example.org,"7249 Jennifer Pike Suite 508, West Amandachester, IN 95619",Ophthalmology,LIC62273,https://www.johnclinic.com
881,Ryan Brown III,+1-863-720-8648x921,walkertammy@example.org,"1972 Jay Wells, West Brian, HI 57824",General Medicine,LIC43537,https://www.ryanclinic.com
882,Andrea Koch,001-471-485-4348x453,croberts@example.org,"173 Cunningham Groves Apt. 337, South Timothyfort, GU 37713",Gynecology,LIC75755,https://www.andreaclinic.com
883,Tammy Mitchell,001-768-752-2199x136,katherine49@example.net,"39114 Benjamin Meadow, Anthonyland, SC 21195",Cardiology,LIC22523,https://www.tammyclinic.com
884,Stephanie Owen,214.761.0278x367,jesus14@example.net,"21598 Ryan Bypass Apt. 894, New Jeffreyfurt, MN 07899",Cardiology,LIC81544,https://www.stephanieclinic.com
885,Matthew Martin,(997)704-4579x3537,iwarren@example.org,"713 Crystal Glen, Maryville, WY 38409",Pediatrics,LIC68961,https://www.matthewclinic.com
886,Zachary Vazquez,(736)205-0134,robertwashington@example.com,"6525 Price Port, New Williamshire, ID 15434",Neurology,LIC61529,https://www.zacharyclinic.com
887,Daniel Baldwin,212.508.8523x57666,danny18@example.com,"364 Morales Valley Apt. 674, South Scott, MN 86610",Neurology,LIC73753,https://www.danielclinic.com
888,Christopher Davis,001-803-319-4341x07703,fletcherbeverly@example.net,"57889 Edwards Ports, Stanleyberg, LA 22938",General Medicine,LIC78165,https://www.christopherclinic.com
889,Vickie Graham,+1-361-715-2033x4576,alexander31@example.org,"16220 Watson Corner Apt. 725, Lawrenceburgh, NJ 64554",Gynecology,LIC40201,https://www.vickieclinic.com
890,Matthew Buchanan,353-832-2739x053,walshtimothy@example.com,"8790 Carroll Flat Apt. 426, Rachelland, CO 80235",Dermatology,LIC31089,https://www.matthewclinic.com
891,Adrian Murray,001-281-243-9382x89609,dstrong@example.com,"29619 Samantha Track, New Aaronside, HI 27662",Gynecology,LIC13657,https://www.adrianclinic.com
892,Jesse Flores,+1-251-987-8551x1820,juliemitchell@example.net,"USCGC Singh, FPO AA 67936",Orthopedics,LIC67394,https://www.jesseclinic.com
893,Peter Haynes,+1-324-476-3919x56926,nicholas08@example.com,"PSC 9841, Box 4427, APO AA 22484",Urology,LIC86915,https://www.peterclinic.com
894,Joshua Davenport,(942)872-5166,powersrebecca@example.org,"80903 Tracy Heights, Jenniferfurt, VT 46751",Neurology,LIC44234,https://www.joshuaclinic.com
895,Jason Castillo,001-432-715-8545x5244,cisnerosjohn@example.net,"81501 Paul Mountains, South Jenniferberg, WI 65396",Pediatrics,LIC17330,https://www.jasonclinic.com
896,Natalie Bell,204.272.4894,joshuarush@example.org,"996 Butler Views, Floresmouth, WI 00612",Dermatology,LIC90909,https://www.natalieclinic.com
897,Cole Carey,(374)601-9181,wmorse@example.net,"712 Greg Islands, Ingramfurt, CO 45156",Dermatology,LIC20958,https://www.coleclinic.com
898,Tammy Jackson,3713808983,laura59@example.com,"421 Erin Flat, Cynthiafurt, MH 55577",Cardiology,LIC61785,https://www.tammyclinic.com
899,Shane Kane,804.242.2957x0524,coxashley@example.com,"571 James Manors, Youngton, MT 68410",Urology,LIC65800,https://www.shaneclinic.com
900,Deborah Ewing,8904854685,carolinemontgomery@example.org,"245 Ayers Brook Suite 040, North Davidshire, MS 58869",Ophthalmology,LIC39409,https://www.deborahclinic.com
901,Jennifer Williams,391.806.7283,collinsjames@example.com,"79316 Dunn Spur Apt. 382, New Laura, KY 31345",Urology,LIC23295,https://www.jenniferclinic.com
902,Chelsea Bates,(342)597-5705,taylorbrett@example.net,"85831 Kim Ville, Lake Johnburgh, OH 09452",Gynecology,LIC14164,https://www.chelseaclinic.com
903,Teresa Robinson,221-993-0772,gabrielgallagher@example.org,"8146 John Plaza, Scottburgh, MN 81463",Neurology,LIC95434,https://www.teresaclinic.com
904,Ashley Phillips,(754)370-4564x92712,howardeugene@example.net,"0132 Michael Run, Zhanghaven, MD 84754",Ophthalmology,LIC38162,https://www.ashleyclinic.com
905,Zachary Mitchell,(667)240-4588,vthomas@example.com,"10067 Crane Motorway, South Mariaburgh, MP 62253",Dermatology,LIC47851,https://www.zacharyclinic.com
906,Bradley Francis,+1-857-232-8473x61228,ricardoreese@example.net,"8582 Watson Island Apt. 339, Robinsonchester, IL 68756",Cardiology,LIC43754,https://www.bradleyclinic.com
907,Robert Harmon,(950)772-9031,natasha05@example.net,"177 Walters Trace Suite 450, Andersonside, SD 74306",Dermatology,LIC65637,https://www.robertclinic.com
908,Sheila Santiago,+1-784-474-6502x1348,sarasmith@example.org,"52232 Murphy Views Suite 760, North Michael, PA 27191",Ophthalmology,LIC79131,https://www.sheilaclinic.com
909,Shawn Sanders,214.204.3428,stephaniefisher@example.com,"7362 Carr Run Suite 218, South Rachelmouth, NH 12343",Cardiology,LIC70978,https://www.shawnclinic.com
910,Anthony Robertson,4296490647,julia75@example.com,"5259 Edwards Shore Apt. 047, East Jimmouth, NM 86327",Dermatology,LIC30412,https://www.anthonyclinic.com
911,Elizabeth Moore,(501)665-9412,imaxwell@example.org,"8942 Wood Ports Apt. 234, South Robert, WY 00874",Neurology,LIC78206,https://www.elizabethclinic.com
912,Marcia Molina DDS,227.390.7578,ydixon@example.com,"07513 Hahn Groves, Port Jamesborough, VA 60545",Orthopedics,LIC13444,https://www.marciaclinic.com
913,Calvin Nunez,258-576-0531x88868,smithandrew@example.org,"2054 Sandra Terrace Suite 709, Lake Rodneymouth, GA 63242",Cardiology,LIC37689,https://www.calvinclinic.com
914,Amber Jones,781-489-5179x171,evanacosta@example.org,"867 Aaron Radial Suite 538, East Sean, CA 74352",Urology,LIC21010,https://www.amberclinic.com
915,Danielle Myers,+1-262-530-0006,hannah66@example.org,"269 Curtis Haven, West Sarahmouth, MA 23951",Pediatrics,LIC29240,https://www.danielleclinic.com
916,Samantha Perez,001-227-620-6576x7177,qgray@example.net,"1070 Barton Harbors, Davisberg, NV 21446",Dermatology,LIC48619,https://www.samanthaclinic.com
917,Kayla Mccoy,(211)997-1874x335,zjohnson@example.com,"Unit 9940 Box 3154, DPO AA 80730",Dermatology,LIC78017,https://www.kaylaclinic.com
918,Rodney Jones,+1-329-243-4018x39511,tracy60@example.com,"9066 Hernandez Parkway, South Elizabeth, NY 41725",Dermatology,LIC96095,https://www.rodneyclinic.com
919,David Ward,001-637-603-6301x4368,willie27@example.org,"642 Cochran Estate, East Amanda, MP 28189",Orthopedics,LIC56482,https://www.davidclinic.com
920,Mrs. Tiffany Mullins,793.963.8617,lindsey89@example.net,"3480 Bruce Trafficway, East Joshire, WA 90108",Gynecology,LIC50469,https://www.mrs.clinic.com
921,Donald Williams,252.614.5667x9840,nathanielnash@example.org,"006 Lance Shoals Apt. 985, Lake George, GA 70738",Psychiatry,LIC86333,https://www.donaldclinic.com
922,Anthony Williamson,232-358-3858x7232,amberguzman@example.com,"416 Brown Circles Apt. 070, Lake Christina, MT 40625",Pediatrics,LIC38974,https://www.anthonyclinic.com
923,Nancy Mayer MD,(873)941-8366x898,jamie38@example.net,"135 Nathan Tunnel Apt. 288, South Louis, NH 83227",Orthopedics,LIC62006,https://www.nancyclinic.com
924,James Norton,685.665.7465,nicholas93@example.org,"348 Calderon Tunnel Suite 328, Kingland, GA 49151",Pediatrics,LIC65338,https://www.jamesclinic.com
925,Amanda Andrade,(250)351-7574x466,patricia89@example.net,"789 Misty Shore Suite 327, Port Kyle, WY 80680",Neurology,LIC12211,https://www.amandaclinic.com
926,Dr. Vicki Tanner,493.368.2055x1402,paul95@example.com,"305 Brian Port, West Brittanybury, NJ 40011",Pediatrics,LIC34984,https://www.dr.clinic.com
927,Paul Reynolds,912.270.4206,robinsonholly@example.net,"78250 Rachel Terrace, Port Jennifershire, IA 68191",Pediatrics,LIC89281,https://www.paulclinic.com
928,Renee Buchanan,001-989-346-1770x399,jasminemay@example.com,"14539 Henson Plaza Apt. 887, Jacquelineside, ID 60584",Psychiatry,LIC47140,https://www.reneeclinic.com
929,Grace Evans,+1-508-962-0423x8904,ebrown@example.com,"431 Phillips Drive, East Mistystad, KS 07594",Gynecology,LIC59316,https://www.graceclinic.com
930,Lisa Little,(482)915-4320x5370,michaelbauer@example.com,"USS Kelly, FPO AP 48769",General Medicine,LIC85614,https://www.lisaclinic.com
931,Steven Butler,515.739.7102x2571,tnelson@example.com,"296 Martin Summit Apt. 044, Jillbury, OK 49871",Orthopedics,LIC83795,https://www.stevenclinic.com
932,Barbara Smith,(231)719-3355,wilsonkaitlin@example.org,"5971 Jason Springs Apt. 191, West Benjamin, SD 42028",Neurology,LIC12137,https://www.barbaraclinic.com
933,Chelsea Hicks,(921)230-1408,perezkayla@example.org,"4443 Ashlee Road Suite 776, New Meghan, FM 12624",Gynecology,LIC46639,https://www.chelseaclinic.com
934,Arthur Ramirez,797.604.3224x66552,hernandezshelley@example.org,"4334 Renee Lodge, Williamsbury, PR 77116",General Medicine,LIC79093,https://www.arthurclinic.com
935,Steven Herman,588.444.8699x437,terrirobbins@example.net,"19403 Michael Squares, Port Dana, AS 52200",Dermatology,LIC32643,https://www.stevenclinic.com
936,Keith Howell,+1-929-345-0708x586,george61@example.org,"45541 Rice Summit, Kellerberg, ME 46630",General Medicine,LIC55653,https://www.keithclinic.com
937,Evelyn Mann,001-777-590-5275x109,davisjohn@example.org,"5134 Sexton Village, West Graceville, MS 41248",Neurology,LIC71132,https://www.evelynclinic.com
938,Tanya Fox,271-388-7879x619,paulwhite@example.org,"004 Lewis Village Apt. 196, West Luisberg, AS 88857",Ophthalmology,LIC77000,https://www.tanyaclinic.com
939,Ryan Patel,5467345441,mfox@example.net,"257 Gerald Unions Apt. 376, Kylieburgh, CA 76900",Ophthalmology,LIC53490,https://www.ryanclinic.com
940,Charles Davis,+1-644-910-9233x6736,staylor@example.com,"54117 Castro Hills Suite 370, Kevinborough, NJ 76391",Urology,LIC37384,https://www.charlesclinic.com
941,Jessica Shields,(819)246-5251,wanderson@example.org,"985 Clark Flats Suite 805, Moniqueland, GU 44327",Orthopedics,LIC54369,https://www.jessicaclinic.com
942,David Wright,001-998-807-6052,powersemily@example.com,"368 Ashley Mount, New Allison, FL 74855",Dermatology,LIC68799,https://www.davidclinic.com
943,Shelby Morales,(800)298-8817,griffinmisty@example.com,"56662 Lyons Turnpike, Porterton, ME 63997",Psychiatry,LIC62283,https://www.shelbyclinic.com
944,Terry Smith,919.461.6206x665,jessica59@example.org,"0199 Christopher Highway, Burnsstad, MT 18789",Cardiology,LIC85770,https://www.terryclinic.com
945,Cynthia Allen,994.530.0332,joshuahaas@example.com,"31553 Robert Dam Apt. 508, Duncanfurt, WV 91727",Pediatrics,LIC45492,https://www.cynthiaclinic.com
946,Leah Petersen,(832)809-4509,zodonnell@example.com,"63836 Dana Manors, Davidside, IA 41760",Orthopedics,LIC31229,https://www.leahclinic.com
947,Kevin Mendez,3214128776,deborah06@example.net,"16946 Joseph Meadow, West Taylorport, NY 48594",Gynecology,LIC46762,https://www.kevinclinic.com
948,Evan Shah,001-559-755-2400x6678,matthewcollins@example.net,"29160 Jessica Square, Jonathanbury, LA 27697",Urology,LIC16968,https://www.evanclinic.com
949,Corey Hernandez,8145069432,christina67@example.org,"9892 Max Run, Jonesburgh, CA 52864",Pediatrics,LIC21649,https://www.coreyclinic.com
950,Melissa Smith,+1-501-991-3259x55555,gonzalescorey@example.com,"643 Clark Forge, Jacksonview, KS 63146",Gynecology,LIC87358,https://www.melissaclinic.com
951,Richard Tran,(323)819-9293,guzmandaniel@example.net,"24915 Anderson Squares Suite 455, West Sylviamouth, GA 10944",Orthopedics,LIC25060,https://www.richardclinic.com
952,Dustin Harding,231.885.6272x15925,sanchezrobert@example.com,"8276 Regina Streets, Crawfordhaven, AS 04143",General Medicine,LIC29642,https://www.dustinclinic.com
953,Crystal Jacobs,(726)619-8973,michele74@example.net,"41929 Theresa Row, Fowlerburgh, MH 46110",Pediatrics,LIC18586,https://www.crystalclinic.com
954,Jason Pratt,+1-787-469-1529x714,hstrickland@example.org,"907 Alexis Spring Suite 364, Thomasshire, AL 29503",Pediatrics,LIC84852,https://www.jasonclinic.com
955,Lisa Guerra,001-482-608-7824x091,barrettteresa@example.org,"668 Smith Throughway, Floresfurt, MO 66925",Neurology,LIC29799,https://www.lisaclinic.com
956,Kaitlin Watson,(986)924-0732,bcortez@example.org,"183 Waters Loaf Apt. 391, West Chasemouth, MH 88318",Psychiatry,LIC25797,https://www.kaitlinclinic.com
957,Wesley Smith,612.566.0463,donna35@example.net,"839 Webb Ridges Apt. 177, Hamiltonport, GA 33823",Pediatrics,LIC54748,https://www.wesleyclinic.com
958,Ryan Ellis,+1-740-505-2920x583,wortega@example.net,"Unit 5822 Box 4399, DPO AA 71402",Ophthalmology,LIC93100,https://www.ryanclinic.com
959,Caitlin Graham,863-923-4915,pughkari@example.org,"32034 Garza Landing Suite 357, Lindaport, OR 27708",General Medicine,LIC69531,https://www.caitlinclinic.com
960,Taylor Wright,001-660-324-1598x70324,jamesscott@example.net,"185 Daniel Mission, Lake Meghan, SD 05939",Ophthalmology,LIC10225,https://www.taylorclinic.com
961,Melissa Byrd,3363727769,elizabeth64@example.com,"70007 Janet Greens, Alexandriachester, MD 84314",Pediatrics,LIC60758,https://www.melissaclinic.com
962,Carrie Rollins,948.346.8997x569,lolson@example.com,"91551 Angela Forest Suite 065, Port Jessica, AZ 25876",General Medicine,LIC24821,https://www.carrieclinic.com
963,Terry Fernandez,001-687-721-5523x795,lhaynes@example.org,"49335 Jennifer Valleys, Joshuachester, UT 87133",Orthopedics,LIC58500,https://www.terryclinic.com
964,Robert Park,(234)649-3739x581,qmullins@example.net,"300 Heather Parkways Apt. 156, New Whitney, FL 28125",Psychiatry,LIC69995,https://www.robertclinic.com
965,Jeffery Garza,750.445.2721x44305,ramirezsherri@example.net,"60196 Melissa Mill Apt. 954, North Amyport, WA 70705",General Medicine,LIC58018,https://www.jefferyclinic.com
966,Noah Jackson,+1-839-214-3675x32126,tonyatorres@example.com,"202 David Path Suite 342, South Jaimemouth, PR 42491",Dermatology,LIC56508,https://www.noahclinic.com
967,Alice Nelson,6062615440,nancycook@example.com,"677 James Knoll, New Danielshire, WI 50855",Dermatology,LIC57416,https://www.aliceclinic.com
968,Daniel Marsh,475-229-5400,ufoster@example.org,"12272 Jennifer Crossroad Apt. 317, New Megan, VA 98134",General Medicine,LIC54912,https://www.danielclinic.com
969,Samantha Bowman,893-669-7709,swansonkristin@example.com,"863 Edward Grove Suite 812, Gallegosborough, NV 82810",Orthopedics,LIC76476,https://www.samanthaclinic.com
970,Ashley Rodgers,650-709-6281,esparks@example.com,"10548 Stephanie Islands, Taylormouth, PW 15990",Pediatrics,LIC74013,https://www.ashleyclinic.com
971,Emily Decker,690.624.2386,amandapetersen@example.com,"43683 Herrera Highway Suite 570, Westborough, TN 46458",Orthopedics,LIC55378,https://www.emilyclinic.com
972,Elizabeth Ortega,(772)405-4414,ndelgado@example.net,"4206 Foster Plain, East Lancechester, NM 68232",Psychiatry,LIC65963,https://www.elizabethclinic.com
973,Bobby Cook,(638)699-8396,stephaniekane@example.net,"5466 Strong Plains Suite 757, Lake Heatherburgh, DE 21013",Cardiology,LIC33820,https://www.bobbyclinic.com
974,Paul Fry,456.375.7232,smithsarah@example.net,"553 Harvey Forges Apt. 335, West Michaelview, OH 79692",Orthopedics,LIC90074,https://www.paulclinic.com
975,Zachary Moore,847.925.6705x9543,gloriaramirez@example.net,"56248 Rodriguez Parkways Apt. 262, Donaldport, FL 23684",Urology,LIC99946,https://www.zacharyclinic.com
976,Jennifer Kim,444.938.5492x8969,monica03@example.com,"918 Perkins Lock, New Anthonyborough, ND 05067",Dermatology,LIC63281,https://www.jenniferclinic.com
977,Cindy Tran,967-307-1519,alyssafields@example.org,"349 David Park Apt. 809, North Stevenside, WA 84113",Pediatrics,LIC23151,https://www.cindyclinic.com
978,Carol Williams,001-553-729-5211x48104,rosariomichele@example.org,"56175 Oconnor Mews Suite 702, East Corey, VT 50731",Psychiatry,LIC83971,https://www.carolclinic.com
979,Brandon Brewer,+1-275-299-6696x3523,cameronsmith@example.org,"6486 Tammy Island Apt. 725, East Crystalstad, LA 89343",Orthopedics,LIC97672,https://www.brandonclinic.com
980,Kimberly Wood,643.972.2778,martinezdanny@example.com,"862 Dean Tunnel, Jessechester, NJ 00838",Psychiatry,LIC88241,https://www.kimberlyclinic.com
981,Emily Harvey,001-430-951-7457,robyn32@example.net,"5484 Jenna Stream Apt. 013, New Desireeland, AR 44566",Psychiatry,LIC53503,https://www.emilyclinic.com
982,Kevin Gibson,393-410-7695x828,marie88@example.net,"212 Gabrielle Overpass, East Lynn, WI 25683",Ophthalmology,LIC12421,https://www.kevinclinic.com
983,Kenneth Harrison,924-405-1148x97108,qstephens@example.net,"091 Little Island, Lake Colton, SC 35587",Psychiatry,LIC91847,https://www.kennethclinic.com
984,Michael Jones,3593332602,nicolewarner@example.org,"75281 Tracey Mission Suite 184, Port Patricia, AL 49639",Urology,LIC67978,https://www.michaelclinic.com
985,Michael Curtis,411-316-4609,michaelperez@example.org,"861 Peters Greens Suite 113, Ronaldmouth, TX 76513",Orthopedics,LIC25878,https://www.michaelclinic.com
986,Johnny Anderson,396.795.8979,thompsonandrew@example.com,"266 Maurice Orchard, Port Hollyton, MN 04281",General Medicine,LIC68386,https://www.johnnyclinic.com
987,Dr. Jamie Pratt,918.784.3298,heather35@example.com,"89227 Aaron Gateway, Lake Whitney, CT 78590",Pediatrics,LIC29549,https://www.dr.clinic.com
988,Shannon Villanueva,560.419.5699,millerrobin@example.net,"0748 Smith Lodge Suite 267, Grahammouth, PW 51958",General Medicine,LIC41615,https://www.shannonclinic.com
989,Melissa Barajas,(377)603-8322,johnsonjerry@example.net,"491 Samuel Brook, New Gerald, MI 58150",Ophthalmology,LIC30737,https://www.melissaclinic.com
990,Michael Harris,001-427-992-8204,owenskirsten@example.org,"0107 Steven Harbor Apt. 006, Christopherside, MA 98036",Cardiology,LIC36616,https://www.michaelclinic.com
991,Jennifer Cobb,001-231-986-3700x04166,michaelhansen@example.org,"85384 Phillip Courts Suite 722, East Chadside, IL 12895",Urology,LIC88877,https://www.jenniferclinic.com
992,Christopher Porter,435-402-6974x858,billy20@example.net,"6229 Young Lodge, Michelleborough, WY 33706",Cardiology,LIC26828,https://www.christopherclinic.com
993,Anthony Sanchez,733.604.3070,lisawright@example.org,"024 Pierce Mountain, New Michaelton, NY 05930",Urology,LIC33036,https://www.anthonyclinic.com
994,Kayla Jones,367.215.7815,casey26@example.org,"1920 Jared Lodge, West Graceside, MA 44473",Ophthalmology,LIC72081,https://www.kaylaclinic.com
995,Michael Riley,897-759-8988x70262,benjamin64@example.net,"999 Johns Plains, Smithport, TX 67319",Psychiatry,LIC54590,https://www.michaelclinic.com
996,Dawn Jimenez,864.490.5013x29022,jerry41@example.org,"5073 Christine Mount, East Timothy, TX 48647",Pediatrics,LIC42580,https://www.dawnclinic.com
997,Shawn Lawson,805.962.9132x3667,mccormickpaige@example.net,"007 Rangel Mountain Suite 411, Walkerfort, AL 78132",Urology,LIC50415,https://www.shawnclinic.com
998,Tyler Brown,+1-922-355-7484x794,spalmer@example.com,"4859 Kathryn Throughway, Port Tina, KS 70505",Gynecology,LIC17156,https://www.tylerclinic.com
999,David Sanders MD,344.255.0120x058,michael63@example.com,"11113 Holly Wall, Brownberg, RI 09484",Urology,LIC13296,https://www.davidclinic.com
1000,Ryan Tyler,+1-847-305-8016,robert18@example.org,"56808 Michael Shore, Wagnermouth, VI 52197",Dermatology,LIC50957,https://www.ryanclinic.com
